Row ID,Order ID,Data da Venda,Prioridade,Faturamento,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio,Foi devolvido?
7362,52480,2024-07-27,Não Especificada,1020.88,0.08,Aéreo Normal,173.94,22.72,8.99,Anne Pryor,Ribeirão Pires,11580,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,2024-07-30,0
8006,57216,2024-07-29,Alta,12719.7,0.03,Transporte Rodoviário,-545.82,280.98,57.0,Ruben Dartt,Feira de Santana,98023,Bahia,Nordeste,Brasil,Corporativo,Mobiliário,Cadeiras,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,2024-08-01,0
2656,19205,2024-07-26,Média,107.97,0.0,Aéreo Normal,2.36,3.26,1.86,Odella Nelson,São Paulo,18705,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.41,2024-08-01,0
3362,24064,2024-07-25,Média,6366.52,0.07,Transporte Rodoviário,935.8000000000004,297.64,14.7,Sanjit Chand,Cuiabá,50322,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,2024-07-28,0
4063,28932,2024-07-21,Baixa,98.94,0.1,Aéreo Normal,-12.59,5.85,2.27,Gary Mitchum,Formosa,78596,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,2024-07-28,0
4360,31073,2024-07-25,Média,1818.76,0.02,Aéreo Normal,843.12,46.94,6.77,Arthur Prichep,São Paulo,44106,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,2024-07-30,1
5086,36262,2024-07-27,Não Especificada,164.02,0.03,Aéreo Rápido,-47.64,6.68,6.15,Aaron Bergman,Feira de Santana,98221,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1968,Small Box,0.37,2024-07-31,1
5087,36262,2024-07-27,Não Especificada,136.81,0.01,Aéreo Normal,-30.51,5.68,3.6,Aaron Bergman,Feira de Santana,98221,Bahia,Nordeste,Brasil,Corporativo,Material de Escritório,"Tesouras, réguas e aparadores",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,2024-08-01,1
5652,40005,2024-07-25,Alta,873.82,0.1,Aéreo Normal,244.45,45.98,4.8,Mark Packer,Vitória,4401,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,0.68,2024-07-28,0
6689,47584,2024-07-27,Crítica,74.99,0.08,Aéreo Normal,-8.95,1.82,0.83,Bryan Spruell,Recife,95051,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Newell 307,Wrap Bag,0.57,2024-08-02,0
7036,50210,2024-07-19,Baixa,31.32,0.0,Aéreo Normal,-30.26,1.86,2.58,Michelle Arnett,Cuiabá,52302,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Elásticos,"Super Bands, 12/Pack",Wrap Bag,0.82,2024-07-22,0
1822,13090,2024-07-26,Não Especificada,150.2,0.02,Aéreo Normal,12.97,9.27,4.39,David Bremer,Recife,92374,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,0.38,2024-07-31,0
2655,19205,2024-07-26,Média,1291.35,0.04,Aéreo Normal,479.62,26.38,5.86,Odella Nelson,São Paulo,18705,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1935,Small Box,0.39,2024-08-01,0
3209,23041,2024-07-20,Baixa,173.7,0.02,Aéreo Normal,-31.5905,7.68,6.16,Tracy Zic,Curitiba,33404,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,GBC VeloBinder Strips,Small Box,0.35,2024-07-25,0
3211,23041,2024-07-20,Baixa,2642.95,0.08,Transporte Rodoviário,-474.49,262.11,62.74,Tracy Zic,Curitiba,33404,Paraná,Sul,Brasil,Consumidor,Mobiliário,Mesas,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2024-07-25,0
3318,23719,2024-07-25,Crítica,122.74,0.08,Aéreo Normal,-28.13,7.28,5.47,Brian Stugart,Recife,95336,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Papel,Southworth Structures Collection™,Small Box,0.35,2024-08-01,0
4959,35271,2024-07-26,Alta,1083.4015,0.02,Aéreo Normal,64.53,65.99,8.99,Dean Percer,Vitória,4101,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,5180,Small Box,0.56,2024-07-29,0
5088,36262,2024-07-27,Não Especificada,4701.69,0.0,Aéreo Rápido,1148.904,205.99,2.5,Aaron Bergman,Feira de Santana,98221,Bahia,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V70,Small Box,0.59,2024-08-03,1
5348,38017,2024-07-20,Baixa,2846.361,0.08,Aéreo Normal,453.654,125.99,7.69,Seth Vernon,Brasília,67801,Distrito Federal,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,StarTAC 3000,Small Box,0.59,2024-07-24,0
6377,45254,2024-07-26,Alta,3327.84,0.06,Transporte Rodoviário,-3033.57,70.89,89.3,Corey Lock,Recife,92691,Pernambuco,Nordeste,Brasil,Escritório em Casa,Mobiliário,Mesas,KI Conference Tables,Jumbo Box,0.69,2024-08-02,0
6687,47556,2024-07-25,Baixa,475.58,0.04,Aéreo Normal,108.21,15.98,4.0,Vivek Sundaresam,Vitória,20814,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,Logitech Access Keyboard,Small Box,0.37,2024-07-28,0
2158,15463,2024-07-24,Baixa,293.3,0.04,Aéreo Rápido,-193.48,5.98,7.5,Evan Minnotte,Campo Grande,46324,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1920,Small Box,0.4,2024-07-29,0
6353,45030,2024-07-24,Alta,18.16,0.03,Aéreo Normal,-7.25,12.28,6.13,Giulietta Dortch,São Paulo,7067,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2024-07-29,0
6437,45762,2024-07-21,Baixa,793.85,0.01,Aéreo Normal,308.53,37.94,5.08,Barry Weirich,Recife,94404,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2024-07-26,0
7255,51780,2024-07-24,Baixa,1846.2,0.04,Transporte Rodoviário,-584.93,68.81,60.0,Rob Beeghly,Florianópolis,70003,Santa Catarina,Sul,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2024-07-28,0
2139,15271,2024-07-25,Crítica,2389.3,0.01,Aéreo Normal,589.38,128.24,12.65,Elpida Rittenbach,Belo Horizonte,19805,Minas Gerais,Sudeste,Brasil,Consumidor,Mobiliário,Cadeiras,SAFCO Folding Chair Trolley,Medium Box,,2024-07-28,0
2140,15271,2024-07-25,Crítica,222.258,0.03,Aéreo Normal,-77.90199999999999,35.99,1.25,Elpida Rittenbach,Belo Horizonte,19805,Minas Gerais,Sudeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,Accessory13,Small Pack,0.57,2024-07-28,0
3298,23559,2024-07-18,Baixa,425.67,0.03,Aéreo Rápido,166.5745,28.53,1.49,Cynthia Arntzen,Porto Alegre,37174,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2024-07-23,1
3691,26373,2024-07-22,Média,285.08,0.08,Aéreo Normal,2.300000000000012,40.98,5.33,Anna Andreadi,Belém,60110,Pará,Norte,Brasil,Pequenas Empresas,Material de Escritório,Eletrodomésticos,Belkin 8 Outlet Surge Protector,Small Box,0.57,2024-07-25,0
4361,31073,2024-07-25,Média,4322.26,0.07,Aéreo Normal,-618.95,167.27,35.0,Arthur Prichep,São Paulo,44106,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,2024-08-01,1
4543,32323,2024-07-23,Alta,259.7175,0.02,Aéreo Normal,-118.481,7.99,5.03,Lena Radford,São Paulo,44017,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2024-07-30,0
4927,35046,2024-07-24,Média,3583.87,0.07,Transporte Rodoviário,-113.08,284.98,69.55,Cari Sayre,Natal,84604,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Mobiliário,Cadeiras,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2024-07-31,0
4928,35046,2024-07-24,Média,4951.36,0.03,Aéreo Rápido,1759.72,107.53,5.81,Cari Sayre,Natal,84604,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2024-07-30,0
5653,40005,2024-07-25,Alta,130.43,0.03,Aéreo Normal,-8.7,13.48,4.51,Mark Packer,São Paulo,7047,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,2024-07-29,0
7960,56869,2024-07-23,Baixa,842.19,0.0,Aéreo Normal,157.45,80.98,4.5,Natalie Webber,Recife,94025,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2024-07-28,0
2242,16165,2024-07-22,Não Especificada,136.68,0.01,Aéreo Rápido,-125.16,30.73,4.0,Hallie Redmond,Cuiabá,63135,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2024-07-27,0
3749,26784,2024-07-23,Crítica,1466.95,0.02,Transporte Rodoviário,-64.14,120.98,30.0,Christy Brittain,São Paulo,7067,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Cadeiras,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,2024-07-29,1
3750,26784,2024-07-23,Crítica,440.23,0.09,Aéreo Normal,-37.9407,13.99,7.51,Christy Brittain,São Paulo,7506,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Sharp EL500L Fraction Calculator,Medium Box,0.39,2024-07-28,1
4496,32002,2024-07-20,Baixa,1196.2,0.03,Aéreo Normal,-73.77,30.98,6.5,Jim Kriz,São Paulo,45014,São Paulo,Sudeste,Brasil,Consumidor,Tecnologia,Periféricos,Logitech Internet Navigator Keyboard,Small Box,0.79,2024-07-25,0
4541,32323,2024-07-23,Alta,28.75,0.01,Aéreo Normal,-31.43,8.46,3.62,Lena Radford,São Paulo,44017,São Paulo,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2024-07-28,0
4926,35046,2024-07-24,Média,151.86,0.1,Aéreo Rápido,-54.671,7.1,6.05,Cari Sayre,Natal,84604,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2024-07-31,0
5347,38017,2024-07-20,Baixa,122.51,0.06,Aéreo Normal,45.14,4.98,0.8,Seth Vernon,Brasília,67801,Distrito Federal,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,2024-07-25,0
5749,40833,2024-07-15,Baixa,2688.0825,0.04,Aéreo Normal,844.821,65.99,2.5,Michelle Huthwaite,Vitória,20735,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,V8160,Small Box,0.56,2024-07-18,0
7035,50210,2024-07-19,Baixa,178.51,0.0,Aéreo Normal,82.3,3.75,0.5,Michelle Arnett,Cuiabá,52302,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Etiquetas,Avery 510,Small Box,0.37,2024-07-22,0
7257,51780,2024-07-24,Baixa,185.82,0.05,Aéreo Rápido,11.45,4.2,2.26,Rob Beeghly,Florianópolis,70003,Santa Catarina,Sul,Brasil,Consumidor,Material de Escritório,Papel,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Wrap Bag,0.36,2024-07-30,0
2243,16165,2024-07-22,Não Especificada,1452.48,0.07,Aéreo Rápido,376.52,62.18,10.84,Hallie Redmond,Cuiabá,63135,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2024-07-25,0
3299,23559,2024-07-18,Baixa,173.44,0.02,Aéreo Normal,-34.626,17.98,8.51,Cynthia Arntzen,Porto Alegre,37174,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2024-07-25,1
3367,24069,2024-07-16,Baixa,7981.2,0.02,Transporte Rodoviário,-592.5205000000002,376.13,85.63,Anne Pryor,São Paulo,12180,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mesas,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2024-07-23,0
4542,32323,2024-07-23,Alta,75.81,0.06,Aéreo Normal,-21.13,22.84,8.18,Lena Radford,São Paulo,44017,São Paulo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1991,Small Box,0.39,2024-07-27,0
5856,41569,2024-07-21,Crítica,60.76,0.03,Aéreo Normal,5.25,3.7,1.61,Khloe Miller,Anápolis,48080,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,3M Hangers With Command Adhesive,Wrap Bag,0.44,2024-07-27,0
5935,42086,2024-07-22,Alta,50.15,0.09,Aéreo Normal,-2.39,2.78,0.97,Erin Smith,Goianésia,77573,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Newell 339,Wrap Bag,0.59,2024-07-27,0
2244,16165,2024-07-22,Não Especificada,3555.29,0.09,Aéreo Rápido,183.28,193.17,19.99,Hallie Redmond,Cuiabá,63135,Mato Grosso,Centro-Oeste,Brasil,Pequenas Empresas,Material de Escritório,Armazenamento e Organização,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,2024-07-26,0
3210,23041,2024-07-20,Baixa,1811.25,0.08,Aéreo Normal,203.439,367.99,19.99,Tracy Zic,Curitiba,33404,Paraná,Sul,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,2024-07-25,0
5855,41569,2024-07-21,Crítica,617.34,0.06,Aéreo Normal,47.1,12.28,6.47,Kean Nguyen,São Paulo,44903,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1881,Small Box,0.38,2024-07-28,0
6504,46310,2024-07-21,Alta,1935.25,0.04,Aéreo Normal,652.188,63.98,11.55,Annie Thurman,Cuiabá,63114,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,GBC DocuBind P50 Personal Binding Machine,Small Box,0.38,2024-07-25,0
6505,46310,2024-07-21,Alta,278.5,0.1,Aéreo Normal,-6.23,22.01,5.53,Annie Thurman,Cuiabá,63114,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,2024-07-24,0
7846,56101,2024-07-19,Não Especificada,5347.13,0.08,Aéreo Normal,1886.4135,122.99,19.99,Bill Donatelli,Fátima do Sul,68502,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,2024-07-25,1
1420,10306,2024-07-21,Baixa,310.31,0.02,Aéreo Normal,51.5,14.58,7.4,Lela Donovan,Anápolis,48195,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,DAX Clear Channel Poster Frame,Small Box,0.48,2024-07-26,0
2223,16065,2024-07-20,Alta,54.99,0.06,Aéreo Normal,8.07,4.0,1.3,Ruben Ausman,Formosa,75460,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,EcoTones® Memo Sheets,Wrap Bag,0.37,2024-07-26,0
2393,17344,2024-07-19,Crítica,2405.4575,0.01,Aéreo Normal,571.536,65.99,7.69,Rob Dowd,Anápolis,48071,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,5190,Small Box,0.59,2024-07-25,0
4062,28932,2024-07-21,Baixa,269.57,0.0,Aéreo Rápido,33.47,10.4,5.4,Gary Mitchum,Formosa,76086,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Small Pack,0.51,2024-07-27,0
6506,46310,2024-07-21,Alta,5423.58,0.01,Aéreo Normal,1361.56,120.33,19.99,Annie Thurman,Cuiabá,63114,Mato Grosso,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Iceberg Mobile Mega Data/Printer Cart ®,Small Box,0.59,2024-07-25,0
6930,49472,2024-07-16,Baixa,103.2,0.02,Aéreo Normal,17.89,4.28,0.94,Robert Barroso,Vitória,4210,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,Newell 336,Wrap Bag,0.56,2024-07-22,0
6931,49472,2024-07-16,Baixa,144.14,0.05,Aéreo Normal,12.09,9.78,1.99,Robert Barroso,Belo Horizonte,1901,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2024-07-19,0
7037,50242,2024-07-19,Não Especificada,1391.7645,0.08,Aéreo Normal,-426.074,205.99,8.99,Ross Baird,Maringá,33160,Paraná,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,TimeportP7382,Small Box,0.56,2024-07-25,0
7845,56101,2024-07-19,Não Especificada,21.45,0.01,Aéreo Normal,-7.22,14.42,6.75,Bill Donatelli,Fátima do Sul,68502,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Holmes Odor Grabber,Medium Box,0.52,2024-07-23,1
8010,57249,2024-07-20,Alta,1775.33,0.05,Aéreo Normal,365.25,60.65,12.23,David Kendrick,Rio de Janeiro,2914,Rio de Janeiro,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2024-07-26,0
8082,57639,2024-07-21,Crítica,2239.52,0.04,Aéreo Normal,330.5,95.46,18.13,John Castell,São Vicente,44118,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Large Box,0.56,2024-07-26,0
2222,16065,2024-07-20,Alta,6933.45,0.04,Transporte Rodoviário,1200.205,449.99,49.0,Ruben Ausman,Formosa,79762,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Copiadoras e fax,Canon PC940 Copier,Jumbo Drum,0.38,2024-07-25,0
4497,32002,2024-07-20,Baixa,98.55,0.07,Aéreo Normal,23.16,13.79,8.78,Jim Kriz,São Paulo,45014,São Paulo,Sudeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2024-07-26,0
4923,35043,2024-07-19,Não Especificada,125.21,0.01,Aéreo Rápido,37.99,2.62,0.8,Maribeth Yedwab,Florianópolis,40356,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Elásticos,Staples Metal Binder Clips,Wrap Bag,0.39,2024-07-23,0
4924,35043,2024-07-19,Não Especificada,924.1115,0.06,Aéreo Normal,-287.991,125.99,8.08,Maribeth Yedwab,Florianópolis,40356,Santa Catarina,Sul,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,M3682,Small Box,0.57,2024-07-22,0
4940,35137,2024-07-17,Alta,1041.78,0.1,Aéreo Normal,283.79,23.99,6.71,Joe Elijah,Loanda,72903,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2024-07-22,1
6932,49472,2024-07-16,Baixa,30.65,0.03,Aéreo Normal,0.08,3.29,1.35,Robert Barroso,Belo Horizonte,1950,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Elásticos,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,2024-07-19,0
909,6531,2024-07-17,Alta,188.23,0.05,Aéreo Normal,-145.1,4.37,5.15,Jill Fjeld,Recife,92262,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Eletrodomésticos,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,2024-07-21,0
910,6531,2024-07-17,Alta,541.95,0.06,Aéreo Normal,143.04,19.84,4.1,Jill Fjeld,Recife,92262,Pernambuco,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,Prismacolor Color Pencil Set,Wrap Bag,0.44,2024-07-21,0
2266,16289,2024-07-17,Alta,5610.612,0.01,Aéreo Normal,2040.867,125.99,2.5,John Lee,Curitiba,71901,Paraná,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,V2397,Small Box,0.58,2024-07-20,0
2267,16289,2024-07-17,Alta,426.64,0.09,Aéreo Normal,96.95,12.22,2.85,John Lee,Curitiba,35473,Paraná,Sul,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Aluminum Document Frame,Small Pack,0.55,2024-07-23,0
4850,34499,2024-07-18,Média,555.68,0.01,Transporte Rodoviário,-336.3,243.98,62.94,Joel Eaton,Porto Alegre,39301,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon Deluxe Fabric Upholstered Stacking Chairs,Jumbo Drum,0.57,2024-07-24,0
4939,35137,2024-07-17,Alta,225.06,0.05,Aéreo Rápido,7.3015,5.34,2.99,Joe Elijah,Loanda,72903,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2024-07-23,1
2042,14534,2024-07-18,Média,745.99,0.02,Aéreo Normal,226.09,15.98,4.0,Valerie Dominguez,Curitiba,32174,Paraná,Sul,Brasil,Corporativo,Tecnologia,Periféricos,Logitech Access Keyboard,Small Box,0.37,2024-07-24,1
2526,18341,2024-07-18,Crítica,237.89,0.0,Aéreo Normal,-165.26,5.78,7.96,Bradley Nguyen,Vitória,21133,Espírito Santo,Sudeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 196,Small Box,0.36,2024-07-22,0
2648,19174,2024-07-16,Média,214.62,0.05,Aéreo Normal,-151.4205,4.24,5.41,Fred McMath,Vitória,4210,Espírito Santo,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Capas e Acessórios,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2024-07-21,0
2649,19174,2024-07-16,Média,5311.973,0.02,Aéreo Normal,1142.082,179.99,13.99,Fred McMath,Belo Horizonte,2478,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Medium Box,0.57,2024-07-19,0
2651,19174,2024-07-16,Média,1631.04,0.0,Aéreo Normal,665.63,33.98,1.99,Fred McMath,Belo Horizonte,2457,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Tecnologia,Periféricos,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.45,2024-07-23,0
3488,24833,2024-07-16,Não Especificada,5205.83,0.08,Transporte Rodoviário,-818.7660000000001,124.49,51.94,Sally Knutson,Anápolis,48071,Goiás,Centro-Oeste,Brasil,Pequenas Empresas,Mobiliário,Mesas,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2024-07-20,0
4346,30947,2024-07-14,Baixa,691.59,0.03,Aéreo Normal,261.239,41.94,2.99,Charles McCrossin,Goiânia,60544,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,2024-07-17,0
